,publishtime,code,title,pdfurl
145,2016-12-06,000005,世纪星源：关于与印尼厨闽县政府就为厨闽县供水项目提供可行性研究报告及详细工程设计达成谅解备忘录的公告,http://xinpi.cnstock.com/FileView.aspx?Code=F9C570AFE81039AD8F4190F2249F891C
146,2016-12-06,000882,华联股份：独立董事关于第六届董事会第四十五次会议相关事项的独立意见,http://xinpi.cnstock.com/FileView.aspx?Code=E7DBD3A658E689262E2028631FB76B2D
147,2016-12-06,000882,华联股份：独立董事提名人声明（三）,http://xinpi.cnstock.com/FileView.aspx?Code=9579885CDEFFFA7D9896FD81F1CE72BA
148,2016-12-06,000882,华联股份：独立董事提名人声明（二）,http://xinpi.cnstock.com/FileView.aspx?Code=A76A0F8117830452FDD683D6248FB155
149,2016-12-06,000882,华联股份：独立董事提名人声明（一）,http://xinpi.cnstock.com/FileView.aspx?Code=6DF87209F8D515FB2CA127DDD4346BED
150,2016-12-06,000882,华联股份：独立董事候选人声明（刘义新）,http://xinpi.cnstock.com/FileView.aspx?Code=E9035475890C897459FFC762688A816A
151,2016-12-06,000882,华联股份：独立董事候选人声明（吴剑）,http://xinpi.cnstock.com/FileView.aspx?Code=3D4F40692EE420B641200641D4D74A64
152,2016-12-06,000882,华联股份：独立董事候选人声明（史泽友）,http://xinpi.cnstock.com/FileView.aspx?Code=5CEA0D61FCA7F8002545FA75529816D7
153,2016-12-06,000882,华联股份：关于召开2016年第六次临时股东大会的通知,http://xinpi.cnstock.com/FileView.aspx?Code=6CAB3D7E68248E73602CD6FFE52C9E6F
154,2016-12-06,000882,华联股份：第六届监事会第十七次会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=D15A55FF13FAB89762B04B29D67B45D3
155,2016-12-06,000882,华联股份：关于增资财务公司暨关联交易公告,http://xinpi.cnstock.com/FileView.aspx?Code=5A66FA4BD9D8D6DE707ECE43D520BE8D
156,2016-12-06,000882,华联股份：设立华联保理子公司暨关联交易公告,http://xinpi.cnstock.com/FileView.aspx?Code=53F35BC5DC1EBB3F145D2493D606A97A
157,2016-12-06,000415,渤海金控：关于重大资产重组的进展公告,http://xinpi.cnstock.com/FileView.aspx?Code=5351C3949F93348C5FB50F9E8F8531AF
158,2016-12-06,000882,华联股份：第六届董事会第四十五次会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=674A28407ED13AFFD20B7C52CF94D517
159,2016-12-06,603569,长久物流：独立董事对公司第二届董事会第二十次会议审议的相关事项的独立意见,http://xinpi.cnstock.com/FileView.aspx?Code=BDB461C6DE2369F913728D01E2AD3DBB
160,2016-12-06,603569,长久物流：安信证券股份有限公司关于北京长久物流股份有限公司拟为境外全资子公司提供担保的核查意见,http://xinpi.cnstock.com/FileView.aspx?Code=13D352D2FE91D678C450B65AC3E355BC
161,2016-12-06,603569,长久物流：安信证券股份有限公司关于北京长久物流股份有限公司拟为境外全资子公司提供担保的核查意见,http://xinpi.cnstock.com/FileView.aspx?Code=3BC8E509FC777F4137CF0DC78A6D9E79
162,2016-12-06,603569,长久物流：接待特定对象调研采访管理制度,http://xinpi.cnstock.com/FileView.aspx?Code=0844BAC476C1959EF009416FDCF972BD
163,2016-12-06,603569,长久物流：第二届监事会第十一次会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=5E78F3DFF31CEB910BEF29564C7F10DE
164,2016-12-06,603569,长久物流：关于投资成立全资子公司的公告,http://xinpi.cnstock.com/FileView.aspx?Code=E289A7967FFE836AFD9FE67A37BBC453
165,2016-12-06,603569,长久物流：关于拟为境外全资子公司提供担保的公告,http://xinpi.cnstock.com/FileView.aspx?Code=44F18F436EB2CD7077EFD47A32038CF7
166,2016-12-06,603569,长久物流：关于召开2016年第四次临时股东大会的通知,http://xinpi.cnstock.com/FileView.aspx?Code=3CC76DDC636CD2C94278487931B9EB31
167,2016-12-06,603569,长久物流：安信证券股份有限公司关于北京长久物流股份有限公司拟为境外全资子公司提供担保的核查意见,http://xinpi.cnstock.com/FileView.aspx?Code=8F8ED6C27E8A8FAC96E12F19049012F5
168,2016-12-06,603569,长久物流：独立董事对公司第二届董事会第二十次会议审议的相关事项的独立意见,http://xinpi.cnstock.com/FileView.aspx?Code=72F46169897EC178FBFDBEC269D68CE3
169,2016-12-06,603569,长久物流：安信证券股份有限公司关于北京长久物流股份有限公司拟为境外全资子公司提供担保的核查意见,http://xinpi.cnstock.com/FileView.aspx?Code=9BF6E183F476BD7FA075C67CC01C16E3
170,2016-12-06,603569,长久物流：被担保人基本情况和最近一期的财务报表,http://xinpi.cnstock.com/FileView.aspx?Code=9810CC1DD9373D74378BDB49D9C864F6
171,2016-12-06,603559,中通国脉：关于公司高级管理人员变更的公告,http://xinpi.cnstock.com/FileView.aspx?Code=EEC41CB51384FBC28783BAFDADFE4CF3
172,2016-12-06,603559,中通国脉：独立董事关于第三届董事会第十二次（临时）会议改聘公司总经理、副总经理的独立意见,http://xinpi.cnstock.com/FileView.aspx?Code=229044CB1822849BB68E57AFDD810911
173,2016-12-06,603569,长久物流：第二届董事会第二十次会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=E321DDC589265914C5C0C8CDE9B441DB
174,2016-12-06,603369,今世缘：关于认购江苏华泰大健康股权投资基金份额的补充公告,http://xinpi.cnstock.com/FileView.aspx?Code=F6676AAC22F07ADC07DE229DB39ED35C
175,2016-12-06,603559,中通国脉：第三届董事会第十二次（临时）会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=AB2C305EF9BD46E96561E4035B6F626F
176,2016-12-06,601169,北京银行：监事会决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=2681F0BEB825473F82462AD93C3D9712
177,2016-12-06,601169,北京银行：优先股股息发放实施公告,http://xinpi.cnstock.com/FileView.aspx?Code=3C1DA7E53311B0546CA743367CE35B7F
178,2016-12-06,603366,日出东方：关于公司及全资子公司使用部分闲置募集资金购买理财产品的实施公告,http://xinpi.cnstock.com/FileView.aspx?Code=4B741B9CCA73395B6306645C1C1DB348
179,2016-12-06,601116,三江购物：收购报告书,http://xinpi.cnstock.com/FileView.aspx?Code=4E5A63ACD9865A486016807E58256588
180,2016-12-06,601116,三江购物：上海市方达律师事务所关于杭州阿里巴巴泽泰信息技术有限公司免于申请豁免要约收购义务的法律意见书,http://xinpi.cnstock.com/FileView.aspx?Code=3DF2E595824FC43E8081C4F72CC37DCB
181,2016-12-06,601169,北京银行：董事会决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=41DB47C3CE776B55CCC8F3C756865434
182,2016-12-06,601116,三江购物：第三届监事会第十一次会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=0678A954B58D8C03977E63932C866BDA
183,2016-12-06,601116,三江购物：关于与关联方签订烟草零售业务的框架协议及烟草零售场地租赁协议的公告,http://xinpi.cnstock.com/FileView.aspx?Code=6AFEDD40ED71E2DB5A8B319501D8C4D5
184,2016-12-06,601116,三江购物：关于召开2016年第二次临时股东大会的通知,http://xinpi.cnstock.com/FileView.aspx?Code=F1F7406C69AC29BE98458F7E28F045C5
185,2016-12-06,601116,三江购物：关于股票交易异常波动公告,http://xinpi.cnstock.com/FileView.aspx?Code=033E824FD2267C9A3875BFA8DD7D4D50
186,2016-12-06,601116,三江购物：2016年第一次临时股东大会决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=AA7A4FF435FD35E5EE6A33FAADCE1610
187,2016-12-06,601116,三江购物：第三届董事会第十六次会议决议公告,http://xinpi.cnstock.com/FileView.aspx?Code=D1D63607667EC8F891AFBC993D2773AA
188,2016-12-06,601116,三江购物：董事会审计委员会关于公司第三届董事会第十六次会议相关事项涉及关联交易的审核意见,http://xinpi.cnstock.com/FileView.aspx?Code=BFD34F788B46B03955283458B5ED3E63
189,2016-12-06,601116,三江购物：上海市方达律师事务所关于《三江购物俱乐部股份有限公司收购报告书》的法律意见书,http://xinpi.cnstock.com/FileView.aspx?Code=99A6B415015D1C0A3B3DD08402C66E90
190,2016-12-06,601116,三江购物：中国国际金融股份有限公司关于三江购物俱乐部股份有限公司收购报告书之财务顾问报告,http://xinpi.cnstock.com/FileView.aspx?Code=29542C1FAA518BB94E991BDD429F6ABB
191,2016-12-06,601116,三江购物：独立董事关于公司第三届董事会第十六次会议相关关联交易事项的事前认可意见,http://xinpi.cnstock.com/FileView.aspx?Code=14C69D5F7CEB36E5E90DF3D47C37D5DA
192,2016-12-06,601116,三江购物：独立董事关于公司第三届董事会第十六次会议相关事项的独立意见,http://xinpi.cnstock.com/FileView.aspx?Code=39FC1D3011024F259FE9C1CBBDD07536
193,2016-12-06,600300,维维股份：独立董事对公司拟将房地产业务进行股权转让暨关联交易的独立意见,http://xinpi.cnstock.com/FileView.aspx?Code=FBF2CF9AFFCFA30E64BEA8E066366634
194,2016-12-06,601116,三江购物：澄清说明公告,http://xinpi.cnstock.com/FileView.aspx?Code=A34B4C46D8C1686EE80F999F2760CCE6
195,2016-12-06,601116,三江购物：2016年第一次临时股东大会的法律意见书,http://xinpi.cnstock.com/FileView.aspx?Code=8BAF9683EA55E47FEF1FA57B1E62F716
196,2016-12-06,601116,三江购物：公司章程（2016年11月修订）,http://xinpi.cnstock.com/FileView.aspx?Code=49D0DF3B593DC9D33CBEE31128D3E460
197,2016-12-06,600300,维维股份：拟转让股权所涉及的徐州南湖花园度假村有限公司股东全部权益价值评估报告,http://xinpi.cnstock.com/FileView.aspx?Code=1CBEC386BE99157DF6BB3824A3EB7B2F
198,2016-12-06,600300,维维股份：拟转让股权所涉及的徐州市维维万恒置业有限公司股东全部权益价值评估报告,http://xinpi.cnstock.com/FileView.aspx?Code=8EA5848A0A6755CAA8DFFBC01464E2A7
199,2016-12-06,600300,维维股份：关于召开2016年第三次临时股东大会的通知,http://xinpi.cnstock.com/FileView.aspx?Code=E357130C4B276F7161D6BFEACA439781
